gmaps_place_id,place_name,business_status,formatted_address,gmaps_uri,latitude,longitude,national_phone_number,international_phone_number,website_uri,rating,user_rating_count,tags,review_1,review_2,review_3
ChIJY56VRY0Z2jERIgstQ462b5k,Carousel,OPERATIONAL,"25 Scotts Rd, Royal Plaza, Singapore 228220",https://maps.google.com/?cid=11056256332346493730&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3070085,103.8320447,6589 7799,+65 6589 7799,http://bit.ly/CarouselBuffetGMB,4.2,1420.0,"buffet, cake, complimentary parking coupon, dessert, friendly, halal, halal buffet split, indian, japanese, korean, live tuna carving, local, prep fresh delicious, seafood, share their experiences, tea, western","Somehow the food quality taste went down abit. I go there every year and always look forward to the seafood Paella, however, the paella this year was kinda meh.  The tomato paste tasted more like diluted tomato paste. Seafood however was alot more than last year.",I came during their grand launching of the Korean japanese theme night. First time and love it already. All food prep fresh. Delicious. Even have live tuna carving. The chefs willing to share their experiences too,"Halal buffet. Split in two main sections, a large cold seafood ++ area and a hot food area covering western indian and local options, with dessert sections along the side. Attentive service staff clearing plates, topping up water at tables and chefs replacing dishes as these finish. Drinks are add on to the buffet."
ChIJ34aKIG0Z2jER2lDXO1XbC2o,Guiga Korean BBQ Restaurant,OPERATIONAL,"134 Tg Pagar Rd, Singapore 088538",https://maps.google.com/?cid=7641442351886848218&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2774716,103.8435052,,,https://www.facebook.com/guigakoreanbbq/,4.3,1021.0,"authentic, bbq, clean, friendly, korean, larger meat portions, lunch, member wears glasses, oily after its, pork jowl collar, small, tanjong pagar area","Dropped by on a weekday to try their lunch set. The set comes with 5 different banchan, all of which tasted great, fresh, good quality and well made. Lunch sets starts from just $10 and even the options with larger meat portions are reasonably priced.  We ordered the soybean paste soup which was comforting and flavorful, though I wished there was a bit more meat as it only came with a few small prawns. We also tried the naengmyeon, which was light, refreshing and perfect as a balance to the meal","Came back for the second time and Im still very satisfied   The Korean restaurant serves really delicious food with authentic flavors, and the dishes come out pretty quickly. I love the way everything is seasoned  it tastes just right. Theres also a staff member wears glasses and is super cute and friendly, which made the experience even more pleasant   The only small downside is that the banchan was a bit different today, so I was slightly sad because I preferred the previous set. But overall, ","Excellent all around, we got a Black Pig BBQ set with pork jowl, collar and belly. Service was fast and consistent from start to finish, with all the seasonings and sauces you can request for, and tasty side dishes. Japchae was freaking tasty too, but gets a little oily after its been left out a little longer. Also, clean toilets."
ChIJa9yqOlYZ2jERt6GKeniyhFE,PUJIM BBQ,OPERATIONAL,"82 Amoy St, #01-00, Singapore 069901",https://maps.google.com/?cid=5874016044519694775&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2807772,103.84686459999999,6224 1588,+65 6224 1588,http://pujim.com.sg/,4.6,402.0,"bbq, cake, japanese, korean, most succulent ones, noisy, pork belly standard, premium meat grilled, real korean kimchi, rice, steam egg texture","My favourite kbbq place, although it is quite overpriced.  The pork belly standard was inconsistent, in terms of the grilling. Today the pork still good quality, you can tell from the flavour, but it's not as well crisped as the previous visit  Egg is the best of its kind  Watermelon super sweet","very good service, staff explained the menu to us and provided recommendations. Staff grilled the meat and recommended best ways to eat it. Food taste was exceptional. Highly recommend","They serve delicious Japanese wagyu beef, minimum order 300g for bbq. Side dishes are well prepared too except the steam egg texture is firm type. This place can be quite noisy when its full house. Overall good experience, they will grille the meat for u so we can just enjoy the food."
ChIJYYPvW-IW2jERC_bxqS5N7Fo,Bangkok Street Mookata - Ang Mo Kio,OPERATIONAL,"421 Ang Mo Kio Ave 10, #01-1149, Singapore 560421",https://maps.google.com/?cid=6551696420732270091&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3654958,103.8531034,8855 2929,+65 8855 2929,https://www.facebook.com/bangkokstreetmookata/,4.3,637.0,"coffee, couple, crowded, enough after refilling, lots of customers, messy, noodles, plenty of fans, seafood, set as compared, sliced chicken thigh, supper, thai, warm","yummy mookata at a super reasonable price! shop has been here for some time and glad to be able to enjoy mookata here. plenty of fans so dining experience is good not too stuffy.  marinated meat is yummy, veggie and ingredients are fresh too. will drop by again",Better than a lot of Mookata places Ive tried. The meat is nicely marinated and super tasty. Price is affordable and worth it. Will come back for sure.,"been here twice at this point, but it never disappoints! prices are generally really affordable, with around $10 per pax.  its in a coffee shop under hdb blocks, and it opens till 2am, which means youre able to get your late night supper fix here.  they block the fire with aluminium foil so the wind would not blow it out, which i think is really smart to do.  we ordered 6 meats and we were already full by the 3rd plate. if you want more bang for your buck, do not get the mookata set unless youre"
ChIJy41jNQkZ2jERoYqjkU6wjpY,The Salad Shop,OPERATIONAL,"80 Raffles Pl, #01-20, Singapore 048624",https://maps.google.com/?cid=10848802403879455393&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2856025,103.8512248,6536 3686,+65 6536 3686,http://www.thesaladshop.com.sg/,4.3,380.0,"curry, friendly, healthy, lunch, not replenished as, quick taking orders, rice, small, small human size, solo, superrr long thankfully, warm, wrong ingredient choices","popular among the office crowd and for good reason!  price - $11.50 for the small human bowl (or $14.50 for (normal) human bowl). the small human size is honestly enough for the average person, unless u are a gymbro.  i alw request for them to mix brown rice + veg for my base (no extra charge!)  my go-to toppings are the beetroot hummus (must have), coleslaw (new ingredient), egg white spinach fritata, mushrooms, eggplant. personally not a fan of the quinoa balls (very dry) and brussel sprouts (","I love SaladStop at Raffles Place! The staff are friendly and even reminded me to take my cutlery when I ordered takeaway. The bowls are generously portioned, and theres a wide variety of items to choose from always a great meal!","We came here at 12:45pm and it seemed like we arrived during the rush hour because the queue was superrr long! Thankfully the queue wasnt immobile and it moved decently quick. The food options looked quite fresh and its definitely worth the price and quantity. I ordered a veg box because I was low key nervous to figure out my order on the spot when the queue was so long, and I didnt want to keep the ones behind me waiting cuz of my indecisiveness! I think overall the food was quite nice, very ri"
ChIJa3O-HsUZ2jERsXCkMtTVRmM,Pacto by Parchmen (Lavender),OPERATIONAL,"69 Jellicoe Rd, #01-05, Singapore 208737",https://maps.google.com/?cid=7153640165484032177&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3080178999999998,103.86173099999999,,,http://www.parchmen.co/,4.8,205.0,"breakfast, cafe, cake, casual, chill, coffee, friendly, japanese, lemon chicken sandwich, notes of peach, of japanese influence, other drinks cakes, quiet, spacious, tangy yuzu citrus","#3 Matcha Latte (Unsweetened) The matcha latte is thick and creamy. You get that umami flavour with just a hint of bitterness that makes it well-balanced. . Iced Filter Coffee (Jairo Arcila Peach Maceration) This coffee is so refreshing with notes of peach and stone fruits. It's fruity but not too sour, perfect for the hot weather. . Yuzu Osmanthus Cake Light, fragrant, and not too sweet, the cake is perfectly balanced with the tangy yuzu citrus and the gentle floral from the osmanthus.","Enjoyed a quiet breakfast here with easy to drink black coffee (not bitter) and houjicha latte.  Liked the lemon chicken sandwich, loved the fruit salad (delightful surprise to see the fig slices) with rocket and fresh sliced sweet strawberries. The croissant was soft and buttery as well.  Seemed to have quite a bit of Japanese influence in the way things were done. E.g. the slightly weaker coffee - lower temperature water? Not an expert but it's supposedly only at 85-95degrees? Not too sure abo","Used to come here quite regularly, just visited this place again after 2 years - good to know their coffee standard is still good. It's more presentable now, in fact! Almond croissant was good as well. Price is very reasonable w/o gst and service charge. There's wifi too."
ChIJpdci5agZ2jERwemft0vcdpo,Edge,OPERATIONAL,"7 Raffles Blvd, Level 3 Pan Pacific, Singapore 039595",https://maps.google.com/?cid=11130325746854128065&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.29237,103.8587639,6826 8240,+65 6826 8240,https://www.panpacific.com/en/hotels-and-resorts/pp-marina/dining/edge.html,4.2,1484.0,"airy, brunch, buffet, coffee, dessert, dinner, free flow, friendly, ice cream, indian, laksa, local, lunch, malay, modern, rice, sashimi, saturday christmas lunch, seafood, sunday brunch comes, sweet suckling pig, tea, traditional, watered down compared, western, you already left","Really enjoyed my dining experience at Edge Buffet. The variety of food is excellent and very well thought out, covering a wide range of cuisines so there is truly something for everyone. The live stations add to the experience and the food was consistently fresh with good quality throughout the meal. What stood out the most for me was the dessert section. The selection was huge, from beautifully made cakes and pastries to local desserts and ice cream, and everything tasted great without being o","I had weekday dinner during CNY period and the bill came up to 120 bucks per pax after 15% discount with UOB card. It was an utter waste of money. Ingredients used were inferior for a buffet at this pricepoint and cooking was awful. The laksa too sweet, suckling pig too salty with no usual sweet sauce to balance out, briyani rice too oily, baked oysters too salty, calamari and chicken dishes were of the frozen variety, fried nian gao had putrid reused oil smell, sashimi was dried out from being ","Had an absolutely great dining experience at Edge! Wide variety of food and quality was great. Particularly enjoyed the cheese platter, desserts spread, pastries, chilli crab and the fresh seafood. The cooked food quality was great too which is unlike typical buffets. Service was outstanding and we were served by Iris who was friendly and helpful with our drinks and plates. One of the better hotel buffets now and we will be back!"
ChIJt-l_PgAb2jERDFeQjgoQ9ro,CAFFE BEVIAMO - Holland Village,OPERATIONAL,"One, 7 Holland Vlg Wy, #01-29/30, Singapore 275748",https://maps.google.com/?cid=13471972972852958988&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3113203999999998,103.7941899,6517 9385,+65 6517 9385,https://caffebeviamo.com.sg/,4.2,213.0,"bread, cafe, cake, chill, coffee, cosy, crowded, dinner, friendly, lunch, noisy, pasta, pizza, quiet, relaxed, thick somewhere between, tuna melt sandwich, without delay ordering, your dinning partner, zucchini chicken breast","i was looking around for a chill dinner spot on a saturday evening and came across caffe beviamo @ holland village. the restaurant was pretty quiet and looked rather unassuming, but it turned out to be an excellent dinner spot where i had one of the best sandwiches + desserts ive had in awhile   i got their sticky date pudding and the poached chicken sandwich. the sticky date pudding was, hands-down, the BEST Ive ever had - moist, rich, and perfectly sweet without being overwhelming. absolutely ","Good service, amazing coffee and superbly fresh bread.  We had the pesto pasta, the soup of the day, Tuna melt sandwich and a pepperoni pizza to share.  I love it when the service is prompt and the food comes nice and hot.  Flat white was good. And I had to grab my little creatures to go with the pizza.  Heavenly.","Walked past this cafe/ eatery many times decided to lunch there. Ordered their Poached Chicken Fillet with swiss cheese, basil pesto and zucchini. Chicken breast was succulent and not dry. Protein meat portion was quite generous. And their coffee is good! Surprised they served in a separate cup with hot water. So that u can adjust the taste accordingly. But even I poured all the hot water in.. the long black is still flavorful and robust.  The only downside is when plc is packed during lunch/ di"
ChIJNfdSCgcY2jERKXFowRGbesM,Seng Kee Black Chicken Herbal Soup Pte Ltd,OPERATIONAL,"475 Changi Rd, Singapore 419892",https://maps.google.com/?cid=14085741285116244265&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3194219,103.9130666,6746 4089,+65 6746 4089,http://www.sengkeemeesua.com.sg/,4.2,3625.0,"crowded, dinner, friendly, lime help lift, lunch, mee sua s, no pork, noodles, old school charm, rice, rustic, small, smoky crispy edge, soggy thoughts giving","We had an early lunch at 11:30am, my first visit. Restaurant was not crowded yet and we found a table easily. Plenty of food to choose from, all reasonably priced and portion sizes good. Order at counter, pay first and food will be served to your table. Service was fast and very friendly. Food was delicious. The only item I wouldn't order again is their in-house fried tofu. Not that it was bad but too many fried items and this is something I would skip when I return as didn't find it special. Cr","Went to this location on the last day of 2025 for dinner around 6+pm. Luckily roadside  is available. Assigned a table after placing order. Ordered the following: 1) kidney mee sua - nice thick herbal flavour soup with mee sua's that will not turn soggy after some time swimming in the soup. Opted for the small options but the ingredients are not small aka quite generous in terms of portions and size and they were cooked just nice, not over or under cooked.  We're actually quite full after the bo","This plate of FHM is the wetter kind, with lots of broth. Pork bones were used as the base, but probably not simmered long enough to bring out deep flavour. The noodles taste raw and theres no wok-hey, so its missing that smoky kick which we usually find in a Cze Char stall. The prawns and sotong were overcooked and a little tough. No pork belly, though there is some crispy pork lard to enjoy. The chili and lime help lift the dish, but overall the ingredients dont quite come together."
ChIJ-7-VFwAZ2jERzeD_18-9EfU,Boost Juice @ Kallang Wave Mall,OPERATIONAL,"#02-12/13 Kallang wave, Singapore",https://maps.google.com/?cid=17659104314276176077&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3100334,103.86510559999999,,,https://www.boostjuicebars.com.sg/,2.7,18.0,"friendly, hijabis sooo sweettt, lazy worker slacking, name of, see such excellent, sooo amazing their","Didnt manage to get the name of the staff that was mending the store on 26 Nov at 8pm, but he was real polite! Greeted every customer warmly and was very efficient in making the drinks. Rare to see such excellent service in sg!","I went to boost yesterday and i love the two hijabis , sooo sweettt and sooo amazing , their service was great , my drink was amazingg too .","Lazy worker slacking and closing shop early, 9:32pm says shop close when google says 10pm close and grab app says 9:45pm. Outlet manager should find better worker."
ChIJ642LmRIZ2jERuJkC1M3zWF0,Han Kee Fish Soup,OPERATIONAL,"7 Maxwell Rd, #02-129, Singapore 069111",https://maps.google.com/?cid=6726394108828621240&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2794248,103.8466714,,,,4.0,649.0,"clean, friday where amoy, fried garlic bits, healthy, healthy lunch option, lunch, pretty quick after, rice, small, teochew, value ones without","30 minutes queue time on Friday where Amoy is less packed. And mind you, I arrived at 11:23 am and there were already 20+ people ahead.  I went for Medium, $8, added fish eggs and rice for a total of $10.50. The clear umami broth and fresh, thick-cut Batang slices were exactly the same as 10 years ago when I last had it. The fish eggs are so fresh with absolutely no fishy smell.  There are negative reviews about the spicy auntie's attitude, but I witnessed her thoughtful gesture of asking an eld",$6 for a bowl of fish soup thick beehoon.  Fish slices were fresh and thick as always. Soup however was more peppery than before which is not to my liking. Might try again if the queue is ,"The startlingly long queue that snakes towards Han Kee Fish Soup is a sight to behold at lunch time, but thankfully, service is rather swift and organised. When one is about 15 people away from the collection point, one of the staff would come over to take a series of orders and collect payment in cash first.  It is no surprise that the quality of the mackerel fish used is superb - cut into thick, generous slices, they are bouncy, fresh, have a good chew and embody the scent of sweetness from th"
ChIJJW9odAAP2jERYTzwfYcfegU,Manywoosh’s,OPERATIONAL,"668C Jurong West St 64, #03-154, Singapore 643668",https://maps.google.com/?cid=394662584142281825&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3414945,103.7035095,9845 6977,+65 9845 6977,https://take.app/manywoosh,4.8,36.0,"business, dessert, pricey side overall, sea salt touch, strawberry cloud matcha, super cute hahahah, sweet their brownies",Went consecutively two days to try different drinks. Hubby loves the banana pudding while my favourite is hojicha latte! The tiramisu was great!  However the ice is a bit too much and the drinks on the pricey side. Overall still very recommended by the good quality dessert and drink!,"Highly recommend visiting this home-based caf if youre from the west side! Its just a short walk from Boon Lay Interchange, and Ive visited multiple times since its so close to my place.  Im in love with their banana pudding!! Super creamy and not too sweet! Their brownies are delicious too especially with the sea salt touch.  My favourite drink is definitely the Strawberry Cloud Matcha and I also recommend trying their Milo Hojicha. It is such an interesting and tasty combo!  Their dog is also ","A nice cup of iced matcha! Quality matcha at a fair price. I appreciate the little details like using giant ice cubes so that it doesnt melt and dilute the drink as fast.  Theres limited/no seating (bcuz its home based) but boss laid out 4 stools along the corridor, and i chilled there while savouring my drink. It was nice :) will be back!"
ChIJrYuWRxcZ2jERxy5pmtoQqwM,Foreword Coffee @ Temasek Shophouse,OPERATIONAL,"28 Orchard Rd, Singapore 238832",https://maps.google.com/?cid=264323534210805447&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2990106,103.846437,8949 0142,+65 8949 0142,http://www.forewordcoffee.com/,4.6,173.0,"cafe, casual, clean, coffee, friendly, hidden, minimalist, open, paper cup as, quiet, relaxed, small, southeast asia unique, take orders prepare, walk away within","[Edit: I've been made aware that they ""have over one-third of our employees identifying as a person with disability or having a mental health need."" (lifted from their site)]  TLDR: dont even bother  The cashier clearly didnt know what she was doing and entered the wrong order, which thankfully I was attentive enough to catch it before payment. Waited very long for it too, and it was just a cup of iced coffee. [Edit: knowing what I know now, I can empathise with this point.]  They also used crus"," Foreword Coffee @ Temasek Shophouse 28 Orchard Road, Singapore 238832    Visited Temasek Shophouse on its official re-opening day on 29th Sept 2025 (Monday) and came across this small kiosk cafe on the ground floor.    My hubby and I had the Iced Cafe Latte & Hot Cafe Latte.   I asked for a single espresso shot each for our coffees, but still the coffees tasted a tad bitter. The coffee flavour was generally good, but I wished it was less acidic and less bitter.   The service staff were friendly",Bumped cause I was given a paper cup as they were 30 mins away from closing but I finished my coffee 
ChIJH2J-AwAZ2jERqsTwRAGg0Sc,Ju Bao Xuan Mala Hotpot,OPERATIONAL,"350 Orchard Rd, #B1 - 02 Shaw House, Singapore 238868",https://maps.google.com/?cid=2869250364923757738&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3057029999999998,103.83184709999999,,,,4.8,5.0,,Have a bowl of spicy hot pot ,,
ChIJeZBPb4oQ2jERZxp6PGZ_rP0,May's Kafe (Beauty World),OPERATIONAL,"B1-K20,144 Upper Bukit Timah Road Beauty World Centre, Singapore 588177",https://maps.google.com/?cid=18279125064668027495&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.342311,103.7763425,,,https://www.instagram.com/mayskafe/?hl=en,4.0,457.0,"am puzzled as, authentic, beauty world centre, breakfast, cafe, certainly no longer, chill, coffee, coffee wasn t, cuppa of coffee, curry, friendly, hawker, hectic, laksa, local, quiet, roti prata, singaporean, tea","nice and convenient place to meet to catch up with friends over a cuppa of coffee or tea. they serve a good assortment of hot beverages and local favorites dishes like roti prata, kaya toast mee rebus, mee siam, curry chicken.","A caf serving classic Singaporean breakfast - think crispy kaya butter toast, soft buns, runny half-boiled eggs, and strong kopi that is a must have for local breakfast. The laksa is rich with its spicy coconut broth, though missing cockles for that authentic punch.","I have been a customer of May's Kafe for much more than a decade - from a time when it was just known to the nearby community, to now, where it seems to have customers from all parts of Singapore. While it is nice to see this cafe grow from strength to strength - in terms of its footprint at Beauty World Centre - and its menu choices, it can get rather hectic and difficult to find a table here, and it is certainly no longer a quiet place to chill. Anyway, I still come here regularly for its Kopi"
ChIJIf1xjpIZ2jERN8xdja4tdRY,Charim Korean Bbq,OPERATIONAL,"65 Tg Pagar Rd, Singapore 088486",https://maps.google.com/?cid=1618249868828855351&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2782322,103.8438523,,,,4.7,556.0,"authentic, bbq, cosy, grill, korean, of side dish, raw marinated crab, seafood, small, their premium beefs, thoroughly enjoyable meal, welcoming, when im craving",Very good and authentic Korean food. The raw marinated crab was a delight to have. Very generous banchan as well. Looking forward to returning to this place again in the future.  Second time here again today in Jan 2026. The staff was able to recognize me from the previous visit. Great service as usual and the ginseng chicken soup was really tasty. Happy to return to this store again.,"Visited Charim KBBQ and was pleasantly surprised by how well everything was executed. The service really stood out, the staff were attentive without hovering, and you could tell they take pride in the little things. From adjusting the grill at the right moments to making sure our drinks and banchan were always topped up, their attention to detail made the whole experience feel smooth and comfortable.  The meats were of very good quality, nicely marbled, and each cut was cooked perfectly with the","This is my second time trying foods recommended by ChatGPT, and I have to say, Charm Korean BBQ lives up to its reputation as one of the best Korean restaurants in Singapore. Their premium beefs are expertly cooked by the restaurant manager, Mr Jaya, enhancing the flavors even more. No wonder the dishes are delicious and the service is exceptional. We can't wait to return for another flavorful experience."
ChIJF-X5nQoZ2jER4l7xT0D2eCg,TSUJIRI The Central Store,OPERATIONAL,"6 Eu Tong Sen St, #01-74, Singapore 059817",https://maps.google.com/?cid=2916351514801954530&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2891118,103.8459356,6221 4282,+65 6221 4282,http://tsujirisg.storeinfo.jp/,4.2,761.0,"chill, dessert, friendly, ice cream, indoor, kind person hahaha, lively, messy, natural breeze makes, open, outdoor, relaxing, river view, secret midnight mission, server s hand, solo, sweet pleasantly earthy","As a matcha lover, I had to try their matcha ice cream and it didnt disappoint at all. Ice cream always lifts my mood, and honestly, anyone who brings me for ice cream is automatically a kind person hahaha!! The matcha flavor was nicely balanced, not too sweet, pleasantly earthy, and with a good depth of flavor.  Seating-wise, theres no air-conditioned indoor area, only outdoor seats. But since its located at Clarke Quay, the natural breeze makes it quite comfortable, and the atmosphere is actua","I took the oat milk matcha with soft serve on top. It was super yummy and not too sweet (the best compliment you can give a dessert in SE Asia)!  I've walked by this place on the river so many times, and finally decided to pop by on a solo date, and I'm so glad I did.  Great spot for watching the river and the world go by with a good audiobook.","A reputable brand from Kyoto, Tsujiri is a great place to start if youre new to matcha. Their matcha is consistently reliable, and its also worth trying their soft serve every now and then. The location itself is lively and active, with SG's famous river view that adds to the experience."
ChIJx-CItu0Z2jER4Rmphah97F0,INDOCAFÉ - Peranakan Dining,OPERATIONAL,"35 Scotts Rd, Singapore 228227",https://maps.google.com/?cid=6767922502781442529&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3111111,103.83555559999999,9430 7307,+65 9430 7307,https://thehouseofindocafe.com/indocafe-peranakan-dining/,4.3,404.0,"cake, chinese, curry, dessert, elegant, friendly, group, indian, local, lunch, noisy, peranakan, posh, rice, roti prata, satay, set up of, tender octopus satay, warm, wheel chair accessibility, which only highlighted, your mouth id","We visited on Christmas Eve with our family of five adults and two children. The restaurant was only about 40% occupied, yet we were seated directly beneath the air-conditioning vents. The children were freezing, and when we asked for coverings, we were told the only two shawls available were already in use. A request to change tables was also declined. The lack of flexibility and care was disappointing, and the evening quickly became uncomfortable, with the children having to take turns waiting",First time trying Peranakan in an elegant set up here in Singapore. Situated in a colonial house that looks soo posh and elegant yet serving the best Local Peranakan food that everyone would surely love!!!  The staff super friendly too!! Super thanks to Sai for the wonderful service. I'll surely be back again!!! Must try their 1 for 1 Signature Menu $68 only! Super great deal the entire december!,"Chicken satay was in big chunk and tender, octopus satay also chewy and tasty, loved the curry veg. A shoutout to the service as we were celebrating birthday and got just nice sago cake on the house"
ChIJRRR4HcEb2jERicaum5b1ux4,The Soup Spoon,OPERATIONAL,"460 Alexandra Rd, #01-21, Singapore 119963",https://maps.google.com/?cid=2214633668988552841&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2741065999999999,103.80132909999999,,,https://www.thesoupspoon.com/,4.5,623.0,"bread, carefully curated menu, laksa, lunch, lunch rush hour, no potato which, small, soup spoon outlet, utmost care thanks","I ordered from Soup Spoon via delivery and tried the Cranberry Chicken Fusilli Salad, which was tasty. The cranberry added a nice sweetness to it. However, the Grandpas Hainanese Beef Stew was nothing like how it was described. The soup mostly contained radish, mushrooms, and carrots, with only two small pieces of beef and no potato, which was quite disappointing. I also wanted to try the SG-Style Laksa Chicken Stew, but the wrong soup was sent instead.",Carefully curated menu with excellent service and atmosphere. Even special requests are attended to with utmost care. Thanks a lot for being a GO TO food spot,"My first time going to Soup Spoon after 13 years. I avoided going bc i had a bad experience last timethe bread bowl pumpkin soup taste bad.  But when i saw their new menu, i couldnt resist. And it turn out to be surprisingly good. Ill be back to try more. $12.50"
ChIJ0RPkCTga2jER0-cBa9Gn4PM,Edmond Chicken Rice,OPERATIONAL,"48A Tanglin Halt Rd, #01-028, Singapore 148813",https://maps.google.com/?cid=17573230263884965843&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3005586,103.79794059999999,9834 2842,+65 9834 2842,https://www.facebook.com/share/1A6LFgKtxC/,4.5,194.0,"chicken rice, halal, hawker, high standards set, improvement edmonds offers, improvement its rare, local, most backhanded compliment, rice, wet market opposite","I saw some reviews saying that Edmond is ""no ____""/""despite being halal"" (which is about the most backhanded compliment I can think of.) Well, hard disagree, or perhaps, agree. Edmond is in a class of its own with very fragrant and savoury rice (he doesn't try to puff up the grains with water like some sellers), tasty chicken meat that is never dry or tough (I don't know what this other 1-star rater ate), and a special soy sauce that makes clever use of subtly infused fried garlic, among other t","I came on a Friday and it was sold out at 3pm. I came back on Tuesday 11am, and finally got to try it. Probably one of the best chicken rice on my list! Extra chicken and add-on chicken gizzard total of $7.50 worth it!!","A Solid Halal Chicken Rice Option, But with Room for Improvement  Its rare to find a good halal chicken rice, and Edmonds certainly stands out as one of the better options Ive tried. However, it does fall short of the high standards set by other Hainanese chicken rice stalls. If you plan to visit, be sure to arrive early to avoid the long queues and the possibility of them running out of chicken.  The set is great value, offering generous portions of vegetables, rice, and chicken. The roasted ch"
ChIJ7SVwsQwZ2jERLUkiozn8RcI,Si Wei Mao Cai,OPERATIONAL,"33 Mosque St, Singapore 059511",https://maps.google.com/?cid=13998872341231323437&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2836513,103.84525970000001,6223 1170,+65 6223 1170,https://www.facebook.com/siweimaocai8/,4.5,773.0,"authentic, crowded, favorite spot ive, friendly, half portion option, out if you, overall sichuan flavours, s quick customizable, sichuan","Back again at my favorite spot! Ive been coming to Si Wei Mao Cai for years because the flavors are so consistent. They have great weekday discounts from Mon-Thu,I just got 22% off the Triple Flavored Beef, which was super tender. Also love the half-portion option so I can try more dishes without overordering. If you want authentic Sichuan food , must try here","Found my new favorite spot for a spicy food fix! Their Sichuan Maocai is amazing. You get to pick all your favorite veggies and meats, and they cook it for you in this super aromatic, spicy, and numbing broth that's just to die for. It's quick, customizable, and so, so good. Seriously, check it out if you love spicy food.",Very delicious spicy food. Potato duck and catfish are our favorites. We almost always have these two dishes here. Recommend those to everyone new here
ChIJxS_ugpQT2jERyO78mB6SqGY,I Love Taimei 我愛台妹,OPERATIONAL,"30 Sembawang Dr, #B1-35 Sun Plaza, Singapore 757713",https://maps.google.com/?cid=7397323048069426888&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.4482678,103.8196887,,,https://ilovetaimei.com/,4.4,89.0,"accuracy of all, am absolutely happy, dinner, extended period of, lack of hygiene, offered free topping, rice, tea","I once love their no cut chicken but now they have change to this thin Disappointing.  But service today good, the drinks the lady recommended is so good. Lychee some thing","Decided to get chicken and light bites from ""I Love Taimei "" as I do not want any rice or noodle dish this evening for dinner.  Gotten their extra crispy chicken (normal spicy) meal and Enoki Mushrooms. I also got the Dong Ding Oolong Milk Tea (Less Ice and Less Sweet) as part of the meal. The extra crispy chicken was really crispy as well as very delicious. The chicken meat they used is thigh meat. The Enoki Mushrooms was also well fried and crispy. I am absolutely happy with the meal as I feel","Im disappointed at the lack of hygiene, we saw that the receipt paper had been dipped into the pot containing the pearls for an extended period of time. More effort can be put into maintaining a strict level of hygiene for this particular branch."
